signal_date,ticker,legacy_candidate,confirmed_candidate,legacy_selected,confirmed_selected,legacy_score,confirmed_score,score_delta,legacy_rank,confirmed_rank,candidate_membership_changed,has_price_event,has_unresolved_price_event,price_event_statuses
2026-03-31,LRCX,True,True,False,False,0.41585365853658535,0.405952380952381,-0.009901277584204338,32.0,33.0,False,False,False,
2026-03-31,MRVL,True,True,True,True,0.7512195121951221,0.7452380952380953,-0.005981416957026808,3.0,3.0,False,False,False,
2026-03-31,MTSI,True,True,False,False,0.5914634146341463,0.5773809523809524,-0.014082462253193873,12.0,14.0,False,False,False,
2026-03-31,NWBI,True,True,False,False,0.3951219512195122,0.3952380952380953,0.00011614401858306422,33.0,34.0,False,False,False,
2026-03-31,PAHC,True,True,True,True,0.7792682926829267,0.7666666666666667,-0.012601626016260026,1.0,1.0,False,False,False,
2026-03-31,PECO,True,True,False,False,0.46829268292682924,0.4630952380952381,-0.005197444831591125,23.0,25.0,False,False,False,
2026-03-31,SNEX,True,True,False,False,0.2890243902439025,0.2845238095238095,-0.0045005807200929615,39.0,41.0,False,False,False,
2026-03-31,SSRM,True,True,False,False,0.6926829268292684,0.6821428571428572,-0.010540069686411191,5.0,6.0,False,False,False,
2026-03-31,STX,True,True,False,False,0.4804878048780488,0.475,-0.005487804878048841,21.0,22.0,False,False,False,
2026-03-31,TCBI,True,True,False,False,0.4951219512195122,0.4892857142857143,-0.005836236933797867,20.0,21.0,False,False,False,
2026-03-31,TTMI,True,True,False,False,0.5170731707317073,0.5107142857142857,-0.006358885017421656,18.0,19.0,False,False,False,
2026-03-31,VISN,False,True,False,False,,0.7214285714285713,,,5.0,True,True,False,CONFIRMED
2026-03-31,WDC,True,True,False,False,0.5060975609756098,0.5,-0.0060975609756097615,19.0,20.0,False,False,False,
2026-03-31,WSBC,True,True,False,False,0.44634146341463415,0.444047619047619,-0.00229384436701513,28.0,29.0,False,False,False,
2026-03-31,WWD,True,True,False,False,0.36463414634146346,0.3619047619047619,-0.002729384436701565,36.0,37.0,False,False,False,
2026-04-30,TTMI,True,True,True,True,0.8088461538461539,0.8088461538461539,0.0,3.0,3.0,False,False,False,
2026-04-30,VISN,True,True,True,True,0.9034615384615385,0.9034615384615385,0.0,1.0,1.0,False,True,False,CONFIRMED
2026-04-30,WDC,True,True,True,True,0.8142307692307692,0.8142307692307692,0.0,2.0,2.0,False,False,False,
2026-05-29,CRDO,True,True,True,True,0.8603125,0.8603125,0.0,2.0,2.0,False,False,False,
2026-05-29,MU,True,True,True,True,0.9021874999999999,0.9021874999999999,0.0,1.0,1.0,False,False,False,
2026-05-29,ONDS,True,True,True,True,0.826875,0.826875,0.0,3.0,3.0,False,False,False,
2026-06-30,ALAB,True,True,True,True,0.8558333333333333,0.8558333333333333,0.0,1.0,1.0,False,False,False,
2026-06-30,KLIC,True,True,False,False,0.7030555555555555,0.7002777777777778,-0.002777777777777768,10.0,11.0,False,False,False,
2026-06-30,KNSA,True,True,True,True,0.7908333333333333,0.7908333333333333,0.0,3.0,3.0,False,False,False,
2026-06-30,VICR,True,True,True,True,0.8402777777777778,0.8402777777777778,0.0,2.0,2.0,False,False,False,
2026-06-30,VISN,True,True,False,False,0.72,0.7227777777777777,0.002777777777777768,9.0,9.0,False,True,False,CONFIRMED
2026-07-17,BTSG,True,True,True,True,0.8429824561403509,0.8429824561403509,0.0,1.0,1.0,False,False,False,
2026-07-17,INCY,True,True,True,True,0.7850877192982456,0.7850877192982456,0.0,2.0,2.0,False,False,False,
2026-07-17,LFST,True,True,True,True,0.7662280701754386,0.7662280701754386,0.0,3.0,3.0,False,False,False,
