ticker,split_date,raw_price_ratio,matched_factor,relative_error,selected_by_fixed_top3,requires_external_confirmation
POM,2026-05-08,0.14121770059629668,0.14285714285714285,0.011476095825923238,False,False
POM,2026-05-11,1.9746647899844432,2.0,0.012667605007778415,False,False
SNOA,2023-10-26,0.5016857720836143,0.5,0.003371544167228624,False,False
ORLY,2025-06-10,0.06802907796157553,0.06666666666666667,0.02043616942363302,False,False
CDIO,2023-11-07,2.0294137829624543,2.0,0.014706891481227169,False,False
SUNE,2024-02-05,0.49889135254988926,0.5,0.0022172949002214892,False,False
CJET,2025-09-02,0.3352272727272727,0.3333333333333333,0.005681818181818121,False,False
SISI,2026-04-28,0.5031712786609931,0.5,0.006342557321986186,False,False
IXHL,2025-04-29,0.2490192221530123,0.25,0.003923111387950762,False,False
RHLD,2025-11-03,1.9680966603312517,2.0,0.015951669834374127,False,False
ORGN,2023-08-10,0.33602771362586603,0.3333333333333333,0.008083140877598094,False,False
FULC,2026-06-02,0.4890965732087227,0.5,0.02180685358255463,False,False
PRST,2024-08-08,0.1407035125709648,0.14285714285714285,0.015075412003246358,False,False
PRST,2024-08-09,2.0,2.0,0.0,False,False
PRST,2025-01-08,0.19999998544806075,0.2,7.275969626796552e-08,False,False
PRST,2025-01-22,0.5000000000001875,0.5,3.750333377183779e-13,False,False
PRST,2025-01-23,1.9999999999992497,2.0,3.751443600208404e-13,False,False
PRST,2025-01-27,0.33333330908018177,0.3333333333333333,7.275945468343537e-08,False,False
PRST,2025-02-06,5.000000363797633,5.0,7.275952662588736e-08,False,False
PRST,2025-02-07,0.19999998544809572,0.2,7.275952140783915e-08,False,False
PRST,2025-02-25,1.9999999999992497,2.0,3.751443600208404e-13,False,False
PRST,2025-02-26,0.5000000000001875,0.5,3.750333377183779e-13,False,False
PRST,2025-03-06,1.9999999999992497,2.0,3.751443600208404e-13,False,False
PRST,2025-03-13,0.5000000000001875,0.5,3.750333377183779e-13,False,False
PRST,2025-07-22,1.9999999999992497,2.0,3.751443600208404e-13,False,False
PRST,2025-07-24,0.5000000000001875,0.5,3.750333377183779e-13,False,False
PRST,2025-07-25,1.9999999999992497,2.0,3.751443600208404e-13,False,False
PRST,2025-08-11,0.5000000000001875,0.5,3.750333377183779e-13,False,False
PRST,2025-08-13,1.9999999999992497,2.0,3.751443600208404e-13,False,False
PRST,2025-08-14,0.5000000000001875,0.5,3.750333377183779e-13,False,False
PRST,2025-08-26,1.9999999999992497,2.0,3.751443600208404e-13,False,False
PRST,2025-09-02,0.5000000000001875,0.5,3.750333377183779e-13,False,False
PRST,2025-09-09,1.9999999999992497,2.0,3.751443600208404e-13,False,False
PRST,2025-09-19,0.5000000000001875,0.5,3.750333377183779e-13,False,False
PRST,2025-09-24,3.00000021827838,3.0,7.275946001250588e-08,False,False
PRST,2025-09-26,0.2500000000000313,0.25,1.2523315717771766e-13,False,False
PRST,2026-03-30,7.999999999999999,8.0,1.1102230246251565e-16,False,False
PRST,2026-04-07,0.125,0.125,0.0,False,False
BIAF,2024-03-06,0.5,0.5,0.0,False,False
BIAF,2026-03-13,1.9813084112149533,2.0,0.009345794392523366,False,False
RGC,2021-08-20,3.0412698412698416,3.0,0.013756613756613856,False,False
RGC,2021-08-25,3.0281045751633986,3.0,0.00936819172113279,False,False
RGC,2025-06-16,0.10082339102671822,0.1,0.008233910267182232,False,False
NOTV,2024-05-14,0.5083932853717027,0.5,0.016786570743405393,False,False
NOTV,2025-04-10,0.5017793594306049,0.5,0.003558718861209842,False,False
AGIO,2025-11-19,0.4910969443833809,0.5,0.017806111233238164,False,False
MODV,2025-06-02,1.9642857142857142,2.0,0.017857142857142905,False,False
PRIM,2026-05-06,0.4988665694381311,0.5,0.002266861123737751,False,False
DTSS,2023-09-12,0.4896555275217549,0.5,0.020688944956490207,False,False
DTSS,2024-02-14,6.108843537414966,6.0,0.018140589569161092,False,False
RLMD,2022-10-13,0.2043231303250237,0.2,0.02161565162511847,False,False
RUBI,2025-11-05,0.5024630544360643,0.5,0.004926108872128632,False,False
XHG,2024-05-20,0.5012903225806452,0.5,0.002580645161290418,False,False
XHG,2025-04-08,0.33164221903606483,0.3333333333333333,0.005073342891805499,False,False
IBIO,2023-12-05,0.5,0.5,0.0,False,False
ASBP,2025-05-28,2.974315901743159,3.0,0.008561366085613642,False,False
ASBP,2025-10-02,1.9571291785771698,2.0,0.02143541071141508,False,False
NEXI,2025-07-30,2.0,2.0,0.0,False,False
NEXI,2025-09-26,2.0,2.0,0.0,False,False
NEXI,2025-10-02,0.5,0.5,0.0,False,False
NEXI,2026-02-09,2.0,2.0,0.0,False,False
NEXI,2026-04-02,0.33333333333333337,0.3333333333333333,2.220446049250313e-16,False,False
NKTR,2023-02-24,0.5033785457838001,0.5,0.006757091567600293,False,False
ASNS,2024-06-05,7.914893617021278,8.0,0.010638297872340274,False,False
PTPI,2023-07-12,1.9947368421052631,2.0,0.0026315789473684292,False,False
TTOO,2025-07-25,0.5066666865348818,0.5,0.013333373069763566,False,False
TTOO,2025-08-21,10.999999417924132,11.0,5.291598803580655e-08,False,False
TTOO,2025-08-27,0.1692307648221414,0.16666666666666666,0.015384588932848331,False,False
TTOO,2025-09-24,0.09090909571963557,0.09090909090909091,5.291599114443102e-08,False,False
TTOO,2025-10-15,4.999999844779611,5.0,3.104407786391761e-08,False,False
TTOO,2025-12-31,0.4999999999999949,0.5,1.021405182655144e-14,False,False
TTOO,2026-01-06,0.5,0.5,0.0,False,False
TTOO,2026-01-15,0.06666666440302671,0.06666666666666667,3.395459935440215e-08,False,False
TTOO,2026-01-23,5.000000363798508,5.0,7.275970159703604e-08,False,False
TTOO,2026-03-19,5.000000363797024,5.0,7.275940472339926e-08,False,False
TTOO,2026-03-30,0.0909090891050992,0.09090909090909091,1.984390873843722e-08,False,False
TTOO,2026-04-15,10.000000727599515,10.0,7.275995139721658e-08,False,False
TTOO,2026-04-17,0.0999999927240054,0.1,7.275994606814606e-08,False,False
TTOO,2026-04-20,2.0000000000005,2.0,2.5002222514558525e-13,False,False
TTOO,2026-04-22,0.06666666440301117,0.06666666666666667,3.395483250123732e-08,False,False
TTOO,2026-04-23,2.0000000000005,2.0,2.5002222514558525e-13,False,False
TTOO,2026-05-01,0.16666667313416106,0.16666666666666666,3.880496635133568e-08,False,False
TTOO,2026-05-04,5.999999767170212,6.0,3.880496468600114e-08,False,False
TTOO,2026-05-22,0.499999999999875,0.5,2.5002222514558525e-13,False,False
TTOO,2026-05-26,2.0000000000005,2.0,2.5002222514558525e-13,False,False
TTOO,2026-06-01,5.000000363798508,5.0,7.275970159703604e-08,False,False
TTOO,2026-06-04,0.19999998544806075,0.2,7.275969626796552e-08,False,False
TTOO,2026-06-05,5.000000363798508,5.0,7.275970159703604e-08,False,False
TTOO,2026-06-10,0.19999998544806075,0.2,7.275969626796552e-08,False,False
TTOO,2026-07-06,0.19999998544806075,0.2,7.275969626796552e-08,False,False
TTOO,2026-07-08,0.499999999999875,0.5,2.5002222514558525e-13,False,False
TTOO,2026-07-10,3.0000002182795042,3.0,7.2759834823799e-08,False,False
EHGO,2026-07-01,2.046153846153846,2.0,0.023076923076922995,False,False
VRME,2025-07-31,2.025648498979889,2.0,0.012824249489944428,False,False
NNDM,2018-06-11,2.014128964376973,2.0,0.007064482188486432,False,False
CREG,2026-03-18,0.4998305084745762,0.5,0.0003389830508475633,False,False
SLE,2023-08-21,0.5044025142949382,0.5,0.008805028589876418,False,False
VIVO,2024-04-02,4.06896551724138,4.0,0.017241379310344973,False,False
BHIL,2025-04-09,1.980033277870216,2.0,0.009983361064891949,False,False
BHIL,2025-04-11,0.49863945578231306,0.5,0.0027210884353738862,False,False
BHIL,2025-05-13,0.5014285714285713,0.5,0.0028571428571426694,False,False
BHIL,2025-09-26,4.0,4.0,0.0,False,False
BHIL,2025-09-30,0.25,0.25,0.0,False,False
BHIL,2025-12-16,10.000000000000002,10.0,2.220446049250313e-16,False,False
BHIL,2025-12-22,0.09999999999999998,0.1,2.220446049250313e-16,False,False
ADAP,2020-01-13,3.0,3.0,0.0,False,False
ADAP,2025-09-18,1.9801980198019804,2.0,0.009900990099009799,False,False
AVIR,2021-10-19,0.3403940886699508,0.3333333333333333,0.021182266009852402,False,False
MLTX,2025-09-29,0.10074205517018875,0.1,0.00742055170188749,False,False
LZMH,2025-03-11,0.5108556832694764,0.5,0.02171136653895278,False,False
LZMH,2025-06-24,18.16644993498049,18.0,0.009247218610027197,False,False
BSFC,2022-01-21,2.0,2.0,0.0,False,False
BSFC,2026-01-15,0.4999999999999749,0.5,5.0182080713057076e-14,False,False
BSFC,2026-02-18,2.0000000000001004,2.0,5.0182080713057076e-14,False,False
BSFC,2026-02-26,0.4999999999999749,0.5,5.0182080713057076e-14,False,False
BIYA,2025-06-10,0.49622166246851385,0.5,0.007556675062972307,False,False
BIYA,2026-04-28,1.96405648267009,2.0,0.01797175866495504,False,False
BIYA,2026-06-30,1.9822695035460993,2.0,0.00886524822695034,False,False
SNES,2023-11-28,0.49468085106382986,0.5,0.010638297872340274,False,False
SNES,2023-12-28,2.0057971014492755,2.0,0.0028985507246377384,False,False
GSIW,2024-09-13,0.24508196721311482,0.25,0.01967213114754074,False,False
ITOC,2025-07-29,0.053294573643410836,0.05263157894736842,0.012596899224806002,False,False
SLRX,2018-06-13,0.24880382775119614,0.25,0.004784688995215447,False,False
SLRX,2025-11-11,0.48999999999999977,0.5,0.020000000000000462,False,False
ICCM,2026-06-17,3.0046948356807515,3.0,0.0015649452269170805,False,False
ORIS,2024-12-05,6.99250936329588,7.0,0.0010700909577314732,False,False
ORIS,2025-12-30,18.79815100154083,19.0,0.01062363149785106,False,False
HBNB,2025-06-30,0.34018691588785055,0.3333333333333333,0.02056074766355165,False,False
SPWR,2024-04-15,0.5,0.5,0.0,False,False
UCL,2024-12-18,1.9863013698630136,2.0,0.006849315068493178,False,False
AREB,2025-04-04,4.924242424242424,5.0,0.015151515151515249,False,False
AREB,2026-04-27,16.923077910609535,17.0,0.004524828787674351,False,False
ORGO,2019-01-09,6.127239583333333,6.0,0.02120659722222218,False,False
ORGO,2025-02-28,2.022801302931596,2.0,0.01140065146579805,False,False
TKLF,2024-07-16,2.0342857142857143,2.0,0.017142857142857126,False,False
MDCX,2026-03-05,0.491231884057971,0.5,0.01753623188405795,False,False
IMVT,2023-09-26,1.9704142011834318,2.0,0.0147928994082841,False,False
ABAT,2020-01-15,1.9698039215686274,2.0,0.01509803921568631,False,False
ANTX,2024-02-12,0.255,0.25,0.020000000000000018,False,False
ALLK,2021-12-22,0.101315321720583,0.1,0.013153217205829959,False,False
ALLK,2025-01-27,0.19528925619834714,0.2,0.023553719008264307,False,False
MASS,2025-03-04,1.9595959595959596,2.0,0.02020202020202022,False,False
TGTX,2023-08-01,0.5070082165297245,0.5,0.014016433059448996,False,False
PIRS,2021-05-25,2.0324324324324325,2.0,0.016216216216216273,False,False
ALTM,2024-01-04,0.1092221331194867,0.1111111111111111,0.017000801924619724,False,False
ALVR,2023-12-22,0.3284978540772532,0.3333333333333333,0.014506437768240454,False,False
ONCT,2017-06-12,1.9902912621359223,2.0,0.004854368932038833,False,False
ONCT,2018-09-21,0.07728638900815799,0.07692307692307693,0.004723057106053696,False,False
GDC,2023-05-02,0.10967741935483866,0.1111111111111111,0.01290322580645209,False,False
GDC,2024-08-22,1.9770408163265305,2.0,0.011479591836734748,False,False
DFNS,2023-05-25,0.5,0.5,0.0,False,False
JYD,2026-05-19,0.3405797101449275,0.3333333333333333,0.021739130434782483,False,False
BCAN,2024-08-26,15.663783377209477,16.0,0.021013538924407715,False,False
BCAN,2025-04-08,5.095194922937443,5.0,0.01903898458748854,False,False
BCAN,2025-06-23,0.33144475920679883,0.3333333333333333,0.0056657223796034994,False,False
BCAN,2026-02-10,2.035928143712575,2.0,0.017964071856287456,False,False
ASTI,2024-04-10,0.4878226099600145,0.5,0.02435478007997105,False,False
AXDX,2022-08-19,0.5060240963855421,0.5,0.012048192771084265,False,False
PTHL,2025-07-29,0.053294573643410836,0.05263157894736842,0.012596899224806002,False,False
CYCN,2024-12-04,3.944099378881987,4.0,0.013975155279503215,False,False
BCLI,2020-11-17,0.33668341708542715,0.3333333333333333,0.01005025125628145,False,False
GPAK,2024-08-09,6.00000000000008,6.0,1.3322676295501878e-14,False,False
GPAK,2024-10-16,0.2525951674733944,0.25,0.010380669893577554,False,False
GPAK,2024-10-25,2.929292860876217,3.0,0.023569046374594227,False,False
GPAK,2025-06-02,0.33333330908020287,0.3333333333333333,7.275939140072296e-08,False,False
GPAK,2025-06-05,1.9999999999994562,2.0,2.7189361873070084e-13,False,False
GPAK,2025-06-27,0.33333330908020287,0.3333333333333333,7.275939140072296e-08,False,False
GPAK,2025-07-02,3.00000021827819,3.0,7.275939672979348e-08,False,False
GPAK,2025-07-31,0.33333330908020287,0.3333333333333333,7.275939140072296e-08,False,False
GPAK,2025-09-02,3.00000021827819,3.0,7.275939672979348e-08,False,False
GPAK,2025-09-09,0.33333330908020287,0.3333333333333333,7.275939140072296e-08,False,False
GPAK,2025-10-01,3.00000021827819,3.0,7.275939672979348e-08,False,False
GPAK,2025-11-05,0.33333330908020287,0.3333333333333333,7.275939140072296e-08,False,False
GPAK,2025-12-31,1.9999999999994562,2.0,2.7189361873070084e-13,False,False
DMN,2025-04-29,1.9736842105263157,2.0,0.013157894736842146,False,False
DMN,2026-04-29,0.5000000000000001,0.5,2.220446049250313e-16,False,False
DMN,2026-04-30,1.9999999999999998,2.0,1.1102230246251565e-16,False,False
DMN,2026-05-01,0.5000000000000001,0.5,2.220446049250313e-16,False,False
CRKN,2021-01-06,1.991150442477876,2.0,0.004424778761061954,False,False
CRKN,2021-01-13,0.33333333333333326,0.3333333333333333,2.220446049250313e-16,False,False
CRKN,2025-11-04,2.000000000000005,2.0,2.4424906541753444e-15,False,False
CRKN,2025-11-05,0.4999999999999988,0.5,2.4424906541753444e-15,False,False
CRKN,2025-11-11,2.000000000000005,2.0,2.4424906541753444e-15,False,False
CRKN,2025-11-20,2.0200000402331364,2.0,0.010000020116568198,False,False
CRKN,2026-02-02,3.9215687592182733,4.0,0.019607810195431674,False,False
CRKN,2026-02-25,0.5099999828636641,0.5,0.019999965727328206,False,False
CRKN,2026-03-12,0.06666667132327964,0.06666666666666667,6.984919465047312e-08,False,False
CRKN,2026-03-17,4.000000000000034,4.0,8.43769498715119e-15,False,False
CRKN,2026-03-23,0.2499999999999979,0.25,8.43769498715119e-15,False,False
CRKN,2026-03-31,0.25,0.25,0.0,False,False
CRKN,2026-06-23,0.5094339817150557,0.5,0.018867963430111434,False,False
CRKN,2026-07-01,4.999999650754217,5.0,6.984915668084568e-08,False,False
OST,2025-04-15,3.99099211810334,4.0,0.0022519704741650326,False,False
OST,2025-06-26,0.060975609756097615,0.0625,0.024390243902438158,False,False
ATHA,2022-06-22,0.3372781065088758,0.3333333333333333,0.011834319526627501,False,False
VELO,2025-02-24,0.33665340000680344,0.3333333333333333,0.009960200020410426,False,False
BTTC,2024-08-20,1.9920318725099604,2.0,0.003984063745019806,False,False
SXTC,2023-12-29,1.9751243843005122,2.0,0.01243780784974391,False,False
SXTC,2025-04-22,2.0392163401962424,2.0,0.019608170098121214,False,False
TCBP,2025-02-10,18.858560794044664,19.0,0.007444168734491385,False,False
THH,2026-01-16,0.12632894736842104,0.125,0.010631578947368325,False,False
VRAR,2024-12-18,2.0125786163522013,2.0,0.0062893081761006275,False,False
CIGL,2025-07-10,0.20085166784953867,0.2,0.004258339247693366,False,False
CIGL,2025-09-04,1.979591836734694,2.0,0.010204081632652962,False,False
CIGL,2026-06-30,1.994818652849741,2.0,0.002590673575129543,False,False
IBKR,2025-06-18,0.25267809963011,0.25,0.010712398520440036,False,False
ADD,2025-10-07,2.0481927710843375,2.0,0.024096385542168752,False,False
ADVM,2019-09-12,0.4966666666666667,0.5,0.006666666666666599,False,False
AHG,2020-08-13,3.96736522156455,4.0,0.008158694608862538,False,False
AHG,2021-10-20,1.9842271293375395,2.0,0.007886435331230235,False,False
NKLA,2020-06-08,2.0369752571587436,2.0,0.018487628579371806,False,False
OM,2023-10-13,0.5007385524372231,0.5,0.001477104874446189,False,False
OM,2025-03-20,20.44218919898514,20.0,0.02210945994925706,False,False
AIEV,2025-11-24,1.9780220967850102,2.0,0.010988951607494912,False,False
AIEV,2025-12-05,1.9590163108475023,2.0,0.020491844576248863,False,False
BENF,2025-10-22,3.059548254620123,3.0,0.019849418206707714,False,False
OPGN,2020-03-16,2.009950248756219,2.0,0.004975124378109541,False,False
OPGN,2023-09-29,1.9930348258706472,2.0,0.0034825870646764123,False,False
BVC,2024-10-16,7.020280811232449,7.0,0.0028972587474926925,False,False
BVC,2024-10-31,2.0470588235294116,2.0,0.0235294117647058,False,False
JDZG,2024-05-16,2.0442260442260443,2.0,0.02211302211302213,False,False
JDZG,2024-06-04,0.14033680834001605,0.14285714285714285,0.017642341619887647,False,False
LYT,2025-09-29,4.005,4.0,0.0012499999999999734,False,False
LBGJ,2025-09-25,0.49070631970260226,0.5,0.018587360594795488,False,False
DZSI,2024-08-07,0.5,0.5,0.0,False,False
MARA,2017-06-21,1.9714285714285713,2.0,0.014285714285714346,False,False
ELPW,2025-08-20,0.12449230769230768,0.125,0.004061538461538561,False,False
ELPW,2026-05-15,0.4896907216494846,0.5,0.020618556701030855,False,False
MSAI,2025-10-23,2.0173341303048415,2.0,0.008667065152420772,False,False
LNKS,2026-03-17,0.5094230769230769,0.5,0.018846153846153735,False,False
VMAR,2025-12-17,0.5116803278688524,0.5,0.02336065573770485,False,False
UBX,2020-08-17,0.33386967015285607,0.3333333333333333,0.0016090104585682052,False,False
UBX,2025-06-30,0.4979258491055225,0.5,0.004148301788954978,False,False
IOBT,2026-03-31,0.34048723897911837,0.3333333333333333,0.021461716937355213,False,False
IOBT,2026-06-04,2.954545454545454,3.0,0.015151515151515249,False,False
PHH,2025-07-08,0.07290904657400632,0.07142857142857142,0.020726652036088478,False,False
ABVX,2025-07-23,6.859999999999999,7.0,0.02000000000000013,False,False
DFLI,2025-07-22,1.951219512195122,2.0,0.024390243902439046,False,False
LKCO,2019-01-15,0.5083333333333333,0.5,0.016666666666666607,False,False
DAIC,2024-08-14,4.883546798029557,5.0,0.02329064039408857,False,False
IVVD,2025-02-03,2.9633771316745876,3.0,0.012207622775137428,False,False
RVPH,2021-04-26,2.0138888888888884,2.0,0.006944444444444198,False,False
CIIT,2025-02-10,0.5,0.5,0.0,False,False
CIIT,2025-02-11,1.9799995714193874,2.0,0.010000214290306286,False,False
ESEA,2016-11-15,1.9912036135190416,2.0,0.004398193240479187,False,False
CLVR,2022-03-28,0.4973958398870849,0.5,0.005208320225830176,False,False
CLVR,2024-08-13,0.33333330908018177,0.3333333333333333,7.275945468343537e-08,False,False
CLVR,2024-08-15,3.00000021827838,3.0,7.275946001250588e-08,False,False
CLVR,2024-10-31,0.5000000000001875,0.5,3.750333377183779e-13,False,False
CLVR,2024-12-04,0.5000000000001875,0.5,3.750333377183779e-13,False,False
CLVR,2024-12-05,10.000000727595266,10.0,7.275952662588736e-08,False,False
CLVR,2024-12-06,19.999999050052047,20.0,4.7497397681617315e-08,False,False
CLVR,2024-12-24,0.5000000000001875,0.5,3.750333377183779e-13,False,False
CLVR,2024-12-26,1.9999999999992497,2.0,3.751443600208404e-13,False,False
CLVR,2025-02-10,10.000000727595266,10.0,7.275952662588736e-08,False,False
CLVR,2025-02-14,0.5,0.5,0.0,False,False
CLVR,2025-03-04,0.0833333272700385,0.08333333333333333,7.275953795016221e-08,False,False
CLVR,2025-03-27,1.9999999999992497,2.0,3.751443600208404e-13,False,False
CLVR,2025-05-13,2.0000000000004996,2.0,2.498001805406602e-13,False,False
CLVR,2025-08-04,0.33333330908018177,0.3333333333333333,7.275945468343537e-08,False,False
CLVR,2025-08-11,3.999999999999499,4.0,1.2523315717771766e-13,False,False
CLVR,2025-09-30,0.2500000000000313,0.25,1.2523315717771766e-13,False,False
CLVR,2025-10-20,1.9999999999992497,2.0,3.751443600208404e-13,False,False
CLVR,2025-10-23,0.5000000000001875,0.5,3.750333377183779e-13,False,False
CLVR,2025-11-17,1.9999999999992497,2.0,3.751443600208404e-13,False,False
CLVR,2025-12-19,0.33333330908018177,0.3333333333333333,7.275945468343537e-08,False,False
CLVR,2026-02-17,2.0000000000004996,2.0,2.498001805406602e-13,False,False
CLVR,2026-03-03,0.2500000000000313,0.25,1.2523315717771766e-13,False,False
CLVR,2026-03-31,6.00000043655676,6.0,7.275946001250588e-08,False,False
CLVR,2026-06-01,0.125,0.125,0.0,False,False
CLVR,2026-06-12,1.9999999999992497,2.0,3.751443600208404e-13,False,False
CLVR,2026-07-01,0.5000000000001875,0.5,3.750333377183779e-13,False,False
GRAL,2026-02-20,0.49453363537870576,0.5,0.01093272924258848,False,False
KAVL,2026-02-25,2.000000000000006,2.0,3.1086244689504383e-15,False,False
HON,2026-06-29,0.49050428491451703,0.5,0.01899143017096594,False,False
MSS,2023-12-15,0.16436554898093358,0.16666666666666666,0.013806706114398493,False,False
CNTX,2026-06-15,0.4885611510791368,0.5,0.02287769784172644,False,False
DLO,2022-11-16,0.49293119698397747,0.5,0.014137606032045058,False,False
SSKN,2022-07-14,0.10000000412061649,0.1,4.120616492464535e-08,False,False
SSKN,2022-07-15,10.185184765492782,10.0,0.018518476549278073,False,False
PSTV,2023-05-01,15.357967667436489,15.0,0.02386451116243249,False,False
IGMS,2022-03-29,1.9673115410273514,2.0,0.016344229486324302,False,False
IGMS,2025-01-10,0.33709677419354833,0.3333333333333333,0.011290322580645107,False,False
TDIC,2026-05-13,9.766949152542374,10.0,0.02330508474576265,False,False
CREV,2023-11-06,2.9798772169167806,3.0,0.006707594361073155,False,False
SCAG,2026-06-05,2.9458420684835778,3.0,0.018052643838807447,False,False
SCAG,2026-06-24,2.0096153846153846,2.0,0.004807692307692291,False,False
CNTN,2025-08-20,3.0683760683760686,3.0,0.02279202279202286,False,False
CYAB,2026-03-27,0.5037542662116041,0.5,0.007508532423208258,False,False
ATPC,2025-12-10,0.0517110266159696,0.05263157894736842,0.017490494296577563,False,False
MGIH,2024-02-12,3.0194174757281553,3.0,0.006472491909385036,False,False
BJDX,2026-06-02,2.0,2.0,0.0,False,False
BJDX,2026-06-29,0.49146757679180886,0.5,0.017064846416382284,False,False
SHIP,2019-05-09,0.5068535091376765,0.5,0.013707018275352922,False,False
AAGR,2023-12-08,0.4893617021276595,0.5,0.021276595744680993,False,False
AAGR,2024-09-30,2.0000000000000084,2.0,4.218847493575595e-15,False,False
AAGR,2024-10-17,2.0,2.0,0.0,False,False
AAGR,2024-10-31,2.0,2.0,0.0,False,False
AAGR,2024-11-04,0.5,0.5,0.0,False,False
AAGR,2024-11-11,2.0,2.0,0.0,False,False
AAGR,2024-11-14,0.25000000000003864,0.25,1.545430450278218e-13,False,False
AAGR,2024-11-18,5.000000363797236,5.0,7.27594471339188e-08,False,False
AAGR,2024-11-22,0.1999999854481116,0.2,7.275944202689288e-08,False,False
AAGR,2024-11-25,1.9999999999996905,2.0,1.5476508963274682e-13,False,False
AAGR,2024-12-20,5.000000363797236,5.0,7.27594471339188e-08,False,False
AAGR,2024-12-26,0.1999999854481116,0.2,7.275944202689288e-08,False,False
AAGR,2025-05-12,0.5000000000000774,0.5,1.5476508963274682e-13,False,False
AAGR,2025-06-03,10.000000727595472,10.0,7.275954727603562e-08,False,False
AAGR,2025-06-04,9.999999301508332,10.0,6.98491667838752e-08,False,False
AAGR,2025-07-21,10.000000727595472,10.0,7.275954727603562e-08,False,False
AAGR,2025-07-22,0.0999999927240458,0.1,7.27595419469651e-08,False,False
AAGR,2025-08-01,0.4999999999999949,0.5,1.021405182655144e-14,False,False
AAGR,2025-09-17,2.00000000000002,2.0,9.992007221626409e-15,False,False
AAGR,2025-09-19,0.4999999999999949,0.5,1.021405182655144e-14,False,False
AAGR,2025-12-01,0.05050505317757237,0.05,0.010101063551447353,False,False
AAGR,2025-12-02,19.79999895226457,20.0,0.010000052386771485,False,False
AAGR,2025-12-04,0.05050505317757237,0.05,0.010101063551447353,False,False
AAGR,2025-12-05,19.79999895226457,20.0,0.010000052386771485,False,False
AAGR,2025-12-08,0.05050505317757237,0.05,0.010101063551447353,False,False
AAGR,2025-12-09,19.79999895226457,20.0,0.010000052386771485,False,False
AAGR,2025-12-11,0.05050505317757237,0.05,0.010101063551447353,False,False
AAGR,2025-12-15,19.79999895226457,20.0,0.010000052386771485,False,False
AAGR,2025-12-16,0.05050505317757237,0.05,0.010101063551447353,False,False
AAGR,2025-12-17,19.79999895226457,20.0,0.010000052386771485,False,False
AAGR,2025-12-19,0.05050505317757237,0.05,0.010101063551447353,False,False
AAGR,2025-12-24,9.000000000000274,9.0,3.042011087472929e-14,False,False
AAGR,2025-12-26,0.05050505317757237,0.05,0.010101063551447353,False,False
AAGR,2026-01-07,19.79999895226457,20.0,0.010000052386771485,False,False
AAGR,2026-01-12,0.10101010635515495,0.1,0.010101063551549494,False,False
AAGR,2026-01-13,9.899999476131295,10.0,0.010000052386870406,False,False
AAGR,2026-04-02,0.5050504964984107,0.5,0.010100992996821434,False,False
AAGR,2026-04-06,1.9800000335276313,2.0,0.00999998323618434,False,False
AAGR,2026-04-08,0.5050504964984107,0.5,0.010100992996821434,False,False
AAGR,2026-04-09,1.9800000335276313,2.0,0.00999998323618434,False,False
AAGR,2026-04-27,0.5050504964984107,0.5,0.010100992996821434,False,False
AAGR,2026-05-15,0.14285714523296322,0.14285714285714285,1.663074256086361e-08,False,False
AAGR,2026-05-21,9.999999301508332,10.0,6.98491667838752e-08,False,False
VINO,2021-06-16,1.9511002444987775,2.0,0.02444987775061125,False,False
VINO,2024-12-31,2.0,2.0,0.0,False,False
VINO,2025-01-07,2.998500749625187,3.0,0.0004997501249376368,False,False
VINO,2025-03-14,2.0,2.0,0.0,False,False
VINO,2025-05-02,9.900990099009903,10.0,0.009900990099009688,False,False
VINO,2025-09-04,0.25,0.25,0.0,False,False
VINO,2025-09-18,2.0,2.0,0.0,False,False
VINO,2026-03-24,1.9801980198019802,2.0,0.00990099009900991,False,False
WORX,2026-07-09,1.9611939966559133,2.0,0.01940300167204334,False,False
TURB,2026-03-02,2.028427598460172,2.0,0.014213799230085922,False,False
CHAI,2025-05-20,2.012285012285012,2.0,0.006142506142505999,False,False
SILK,2023-10-11,0.509649749821301,0.5,0.019299499642601914,False,False
WOK,2025-09-24,0.12335526315789469,0.125,0.01315789473684248,False,False
WOK,2026-05-11,3.0625,3.0,0.02083333333333326,False,False
WOK,2026-05-15,0.5076923076923077,0.5,0.01538461538461533,False,False
AKRO,2025-01-27,1.9751718869365928,2.0,0.012414056531703577,False,False
CMPS,2025-06-23,0.5075593952483801,0.5,0.015118790496760237,False,False
RGS,2024-06-25,4.047337278106508,4.0,0.011834319526627057,False,False
TRON,2025-02-14,1.9553072625698324,2.0,0.022346368715083775,False,False
CARV,2018-05-17,2.972972972972973,3.0,0.009009009009009028,False,False
PRPH,2025-12-22,10.813823857302118,11.0,0.016925103881625603,False,False
PNBK,2025-05-28,0.4897959183673468,0.5,0.020408163265306367,False,False
CARA,2023-12-18,0.5114634146341464,0.5,0.022926829268292703,False,False
CSAI,2025-02-14,0.5055732484076433,0.5,0.011146496815286566,False,False
SEAT,2025-06-24,17.945945945945947,18.0,0.0030030030030029353,False,False
TLIH,2025-07-24,0.2439393939393939,0.25,0.0242424242424244,False,False
SYRS,2025-07-14,2.9702970790034606,3.0,0.009900973665513124,False,False
SYRS,2025-07-28,0.49999999999999756,0.5,4.884981308350689e-15,False,False
SYRS,2025-07-29,0.11000000186264258,0.1111111111111111,0.009999983236216758,False,False
